horizon_name,trading_day_ahead,forecast_date,expected_price,lower_price,upper_price,expected_return_pct,std_log_return
d0278,278,2022-02-16,54.795303,53.472015,56.151337,13.003302,0.012472468
d0279,279,2022-02-17,55.16539,53.96928,56.38801,13.766527,0.011184067
d0280,280,2022-02-18,55.217033,53.91758,56.5478,13.873029,0.012150419
d0281,281,2022-02-21,55.481754,54.213123,56.780083,14.41896,0.011801695
d0282,282,2022-02-22,54.91412,53.754177,56.099102,13.248337,0.010892459
d0283,283,2022-02-23,54.743256,53.59613,55.914932,12.895966,0.01080476
d0284,284,2022-02-24,55.412403,54.135586,56.719334,14.275932,0.011893701
d0285,285,2022-02-25,54.775497,53.599945,55.976833,12.9624605,0.011068879
d0286,286,2022-02-28,54.80226,53.69672,55.930573,13.017654,0.010397803
d0287,287,2022-03-01,55.58307,54.155636,57.048122,14.627897,0.013273736
d0288,288,2022-03-02,54.960033,53.808956,56.135735,13.343024,0.010799143
d0289,289,2022-03-03,54.814045,53.717506,55.93297,13.041949,0.010309959
d0290,290,2022-03-04,55.272804,53.912968,56.666935,13.988042,0.012709148
d0291,291,2022-03-07,55.56478,54.25722,56.90384,14.590179,0.012149646
d0292,292,2022-03-08,55.452946,54.052917,56.889233,14.359546,0.0130465785
d0293,293,2022-03-09,55.568798,54.250103,56.919548,14.598465,0.01225357
d0294,294,2022-03-10,55.341175,53.997646,56.718132,14.129043,0.012539137
d0295,295,2022-03-11,55.713985,54.310062,57.154198,14.897882,0.013021238
d0296,296,2022-03-14,54.931335,53.493816,56.40749,13.283836,0.013529572
d0297,297,2022-03-15,55.376423,54.103718,56.679073,14.201736,0.011862824
d0298,298,2022-03-16,55.669777,54.244415,57.132603,14.806711,0.013233414
d0299,299,2022-03-17,55.131577,53.825764,56.469074,13.69679,0.012229846
d0300,300,2022-03-18,55.89704,54.565853,57.260696,15.275394,0.012297518
d0301,301,2022-03-21,55.83988,54.537865,57.17299,15.15752,0.012037334
d0302,302,2022-03-22,55.79727,54.50491,57.120266,15.069639,0.011956175
d0303,303,2022-03-23,55.769028,54.541275,57.02442,15.0113945,0.011357639
d0304,304,2022-03-24,55.696945,54.40478,57.019802,14.86274,0.011976185
d0305,305,2022-03-25,55.910892,54.617393,57.23503,15.303957,0.01194229
d0306,306,2022-03-28,55.150932,53.854446,56.478638,13.736713,0.012137104
d0307,307,2022-03-29,55.659607,54.30655,57.046375,14.785743,0.0125560565
d0308,308,2022-03-30,55.794456,54.557865,57.059074,15.063834,0.011435024
d0309,309,2022-03-31,56.311424,54.88612,57.773743,16.12997,0.013080056
d0310,310,2022-04-01,56.10112,54.643917,57.597183,15.696263,0.013427492
d0311,311,2022-04-04,56.447197,54.940353,57.995365,16.40997,0.013804839
d0312,312,2022-04-05,56.075703,54.561687,57.63172,15.6438465,0.013964583
d0313,313,2022-04-06,56.140877,54.75151,57.565502,15.778255,0.0127853295
d0314,314,2022-04-07,56.150017,54.83887,57.492516,15.797102,0.012054986
d0315,315,2022-04-08,56.566216,55.0878,58.084316,16.655422,0.013512123
d0316,316,2022-04-11,56.563084,55.01915,58.150337,16.64896,0.014120008
d0317,317,2022-04-12,57.00304,55.391186,58.661793,17.556274,0.014634745
d0318,318,2022-04-13,56.962234,55.34029,58.631718,17.472124,0.014738401
d0319,319,2022-04-14,57.14879,55.50268,58.843704,17.856848,0.01491161
d0320,320,2022-04-15,57.10227,55.485455,58.766182,17.760908,0.014654496
d0321,321,2022-04-18,56.933315,55.41969,58.48827,17.412483,0.013747777
d0322,322,2022-04-19,57.137093,55.566357,58.752224,17.832733,0.014222179
d0323,323,2022-04-20,56.597816,55.208405,58.022186,16.720592,0.012681182
d0324,324,2022-04-21,57.017883,55.49382,58.583805,17.586887,0.01382312
d0325,325,2022-04-22,57.445972,55.798992,59.14157,18.469727,0.0148413945
d0326,326,2022-04-25,57.521698,55.73254,59.368286,18.62589,0.016121412
d0327,327,2022-04-26,57.246593,55.665222,58.87289,18.05855,0.014292112
d0328,328,2022-04-27,57.290916,55.709373,58.917366,18.14996,0.01428253
d0329,329,2022-04-28,56.607944,54.993706,58.269577,16.741478,0.014760575
d0330,330,2022-04-29,57.46691,55.83216,59.14952,18.512905,0.014724105
d0331,331,2022-05-02,57.510494,55.76857,59.306835,18.602789,0.015692368
d0332,332,2022-05-03,57.628498,55.860302,59.45267,18.846142,0.015899664
d0333,333,2022-05-04,57.377357,55.711517,59.093,18.328226,0.015032029
d0334,334,2022-05-05,57.713676,56.056965,59.419357,19.021809,0.01486012
d0335,335,2022-05-06,57.577293,55.95417,59.247494,18.740547,0.014589432
d0336,336,2022-05-09,57.757782,55.915936,59.660305,19.112766,0.01653505
d0337,337,2022-05-10,57.33955,55.639233,59.091824,18.250252,0.015358173
d0338,338,2022-05-11,58.004215,56.11675,59.955166,19.62098,0.01687826
d0339,339,2022-05-12,57.725025,55.94826,59.55821,19.04521,0.015950678
d0340,340,2022-05-13,57.197212,55.67151,58.764713,17.95671,0.013794168
d0341,341,2022-05-16,57.52096,55.916786,59.171158,18.624378,0.014431023
d0342,342,2022-05-17,58.08052,56.338158,59.87678,19.778347,0.015539965
d0343,343,2022-05-18,57.468487,55.712547,59.279778,18.51616,0.015832338
d0344,344,2022-05-19,57.762856,56.074257,59.5023,19.123232,0.015137273
d0345,345,2022-05-20,57.77721,56.069935,59.536476,19.152832,0.015303399
d0346,346,2022-05-23,58.088108,56.32836,59.90283,19.793987,0.015695294
